id,type,name,date_of_birth,date_of_death
g.120qdh3n,people.person,Tanja Lanäus,1971-07-16,
g.120s25hj,people.deceased_person,Bob Hubar,1950-09-12,2008-03-11
g.120wqs1q,people.deceased_person,Max Bauer,1844,1917
g.120yll_j,people.person,Michal Sobelman,1953-03-26,
g.120z6dlx,people.person,Gerd Koll,1938-04-01,
g.120z6qhq,people.person,Johann Anton Friedrich Reil,1773,1843
g.120z_sx6,people.deceased_person,Nikolay Blagoveshchensky,1867,1926-11-13
g.120zj56p,people.deceased_person,Hilarin Felder,1867,1951
g.12105kgm,people.person,Hisao Masuda,1946,
g.1211p_zb,people.person,Leopoldo Maler,1937-04-02,
g.1212gt2s,people.person,佐井好子,1953-06-22,
g.1212gx8b,people.person,รัชนก ศรีโลพันธุ์,1982,
g.1213h_kj,people.deceased_person,Esmail Davarfar,1933,2008
g.1213tvy2,people.deceased_person,Hermann Mooser,1891,1971
g.1214gbp4,people.person,Irene Cruz,1943-09-06,
g.1214lw8j,people.deceased_person,Ove Jensen,1919-11-07,2011
g.1215624w,people.person,Abdullah Al-Mukhaini,1986-11-06,
g.1215cl9x,people.person,鹿内孝,1941-02-25,
g.1215pnd5,people.person,皆川広照,1548,1628
g.1216f4sd,people.person,Evi Lanig,1933-10-24,
g.1216lmhg,people.person,Mauro Bulgarelli,1954,
g.1216lr32,people.person,Nâhit Hilmi Özeren,1897-01-12,1951-12-11
g.1216r8rj,people.person,Lana Azarkh,1922-10-21,2014-08-22
g.1218cr2h,people.person,Niels Böttcher,1962-09-16,
g.1218dbx1,people.person,Γιάννης Νεγρεπόντης,1930,1991-09-22
g.1218xjy_,people.person,Michal Podsiadlo,1985-01-29,
g.1219y6x3,people.person,Egor Riabchikov,1980-04-02,
g.121_52hk,people.person,Dagmar Stelberg,1958-09-21,
g.121_5n6b,people.person,Maurice Barrier,1932-06-08,
g.121_blrv,people.person,Olaf Ohlsen,1941-12-06,
g.121_j1_v,people.deceased_person,Carlo Borghesio,1905-06-24,1983-11-12
g.121_jdgp,people.person,Ulrich Winkler,1985-03-06,
g.121bdg7d,people.person,Paweł Klimczak,1973-08-20,
g.121bvsbw,people.person,Mirijam Unger,1988-01-13,
g.121cb2d9,people.person,Vilor Kuznetsov,1934-04-21,2013-05-29
g.121dw39x,people.person,Antonella Bottazzi,1944,1997
g.121fl0n8,people.person,森元浩二,1965-06-06,
g.121g6syz,people.person,Brigitte Kölsch,1944-06-03,
g.121gvck2,people.person,Carolina Pavanelli,1987-02-19,
g.121j1mbh,people.person,Ahmad Aghalu,1949,2008-11-23
g.121j1mwd,people.person,Jean-René Jannot,1936,
g.121k2bxt,people.person,Hermann Bäumer,1965-01-28,
g.121l0kq3,people.person,Hartmut Hamerich,1955-04-02,
g.121l0vg4,people.person,クリステル・チアリ,1976-01-12,
g.121ln0nv,people.person,Maurice Bulbulian,1938-06-22,
g.121lyvn2,people.person,Tomoko Mayama,1941-01-22,
g.121lyy7b,people.person,Володимир Фейнберг,1892,1969
g.121n9569,people.person,Luchezar Stoyanov,1938-03-19,1991-07-03
g.121p65_x,people.person,Timon Seubert,1987-04-23,
g.121p7dh8,people.person,Christian Rösler,1987-01-07,
g.121pvy5p,people.deceased_person,Jiří Myron,1884-07-07,1954-01-25
g.121qmc7b,people.person,Reiner Geyer,1964-04-20,
g.121tbm2n,people.deceased_person,Yûsuke Natsu,1950-10-30,2010-01-27
g.121thrmh,people.person,Claude Scasso,1962-04-19,
g.121v7mpw,people.person,Jörn Hartmann,1964,
g.121vx276,people.person,Patrick Koslow,1985-01-06,
g.121wt36j,people.person,Zweizz,1977,
g.121x72j6,people.person,鈴木由美子,1960-06-11,
g.121xjw5t,people.person,Daniel Menge,1983-01-14,
g.121xqbz0,people.person,Cyrill Bühler,1983-11-04,
g.121xw6r1,people.person,笹みどり,1947-10-03,
g.121yb5z8,people.person,Ines Pianka,1969-03-15,
g.121zcg0h,people.person,Alexander Schriebl,1978-09-02,
g.12214l63r,people.person,Елена Владиславовна Николаева,1955-09-13,
g.12215g1k,people.person,Roberto Terzani,1957,
g.1227ctlz,people.person,Luca Della Bianca,1965,
g.1227d3_m,people.person,滴草由実,1984-07-09,
g.1227j_m6,people.deceased_person,Isao Nishi,1964,2009
g.1228rw1h,people.person,Ольга Андреевна Петрова,1956,
g.1229bn_5,people.person,Dinnyés József,1948-08-04,
g.1229c0tt,people.person,Wolfgang Filzwieser,1984-09-30,
g.1229cw7g,people.deceased_person,Pauli Räsänen,1928-02-23,2000-03-22
g.122_gdtf,people.person,Benjamin Chatton,1981-03-13,
g.122_rx4n,people.person,Sebastien Pichot,1981-12-26,
g.122bfr6l,people.person,Auguste Dorchain,1857-03-19,
g.122bftp8,people.person,Hermann Mühlbeyer,1939-05-05,
g.122cnvm8,people.deceased_person,Vittorio Poggi,1833,1914
g.122dm13_,people.person,Meri Tadic,1982-08-15,
g.122g8vlh,people.person,Ronald H. Ballou,1937,
g.122gfqfg,people.person,Thomas Moldestad,1976-03-01,
g.122gwdhp,people.deceased_person,Gerda Christophersen,1870-03-01,1947-03-13
g.122h6_1n,people.person,大谷和夫,1946-06-18,2008-05-18
g.122hclpn,people.person,Markus Jocher,1979-01-09,
g.122hp8p7,people.person,Göran Sonesson,1951,
g.122jqk9x,people.person,Pierre Joseph d' Orléans,1641,1698
g.122jr3t2,people.person,Dani Nel·lo,1967-10-02,
g.122k5x40,people.person,Thomas Stadler,1986-01-09,
g.122n5d8b,people.person,Fred Büchel,1962-07-21,
g.122nc5dw,people.person,"Sugawara, Tsuzuko",1927-08-15,
g.122nj2c5,people.person,Marina Hegering,1990-04-17,
g.122pwsg5,people.person,Валерий Фёдорович Плотников,1943-10-20,
g.122qgkpq,people.deceased_person,Dundul Namgyal Tsarong,1920,2011
g.122qm6vp,people.person,Monika Kendziora,1994-09-25,
g.122qy90r,people.person,Marius Garten,1988-02-08,
g.122qyw44,people.deceased_person,Ippolito Francesco Albertini,1662,1738
g.122qyz1r,people.person,Ilya Isaev,1977-04-18,
g.122v3rs8,people.person,Chris Sharp,1986-06-19,
g.122v8dk0,people.person,Friedrich Baltrusch,1876-03-07,1949-04-22
g.122vl3z9,people.deceased_person,Mario Schisa,1906,1980
g.122vlffd,people.person,Bachtiar Siagian,1923,
g.122whd8p,people.person,Aurélien Ringelheim,1979-11-22,
g.122xwf86,people.person,Lyndol Mitchell,1923-02-16,1963-02-19
g.122y4w7p,people.person,Annik Plamondon,1983-04-07,
g.122ysdw_,people.person,Peter Bettermann,1947-05-29,
g.122z_gcw,people.person,Christoph Bottoni,1977-09-21,
g.12301nlw,people.person,Nina Bucinel,1991-07-13,
g.12321chk,people.deceased_person,Rodolphe-Maurice Arlaud,1911-07-18,2002-02-02
g.12322w_8g,people.person,Jerzy Prazmowski,1932-10-20,1983-04-30
g.12323ptwd,people.person,Jeferson De,1969,
g.1232607k,people.person,Sybille Heyen,1966-02-06,
g.1232c3qf,people.person,Jean-Max,1894-02-16,1970-12-07
g.1232jcpx,people.person,Dirk Glodde,1964,
g.1233f1fj,people.person,Jens Lyster,1942,
g.1233fc8b,people.person,Alexandra Lipp,1984-05-24,
g.12345vsp,people.person,Mikhail Gorsky,1976-10-23,
g.1234z6gp,people.person,Robert Kulawick,1986-02-01,
g.1234zj4k,people.person,Norbert Loch,1962-03-11,
g.1235qp5l,people.person,Robert Zuidam,1964,
g.1236h2qf,people.person,Amelia Fraser-McKelvie,1989,
g.1236ylvd,people.person,Einar Rinne,1890-01-31,1933-03-31
g.1236yrm_,people.person,Tomaž Sršen,1959-08-24,
g.1237vy9v,people.person,Albino Bernardini,1917,
g.12389m04,people.person,T-cophony,1984,
g.12396lwk,people.person,Peter Kracik,1958-06-03,
g.1239jqx0,people.person,Marina de La Riva,1973-04-07,
g.1239phgs,people.person,Sven Ehrström,1909-02-19,1981-10-04
g.12ckhp0vw,people.person,Carlos Escobedo,1975-02-23,
g.12dpwtjhm,people.person,Francisco Meza,1991-08-29,
g.12lnhbs4x,people.person,Gaia Bastreghi,1959-12-23,
g.12lnj0z19,people.deceased_person,Georges Hubert,1906-03-19,1983-02-20
g.12lnj60ss,people.person,Tara Geraghty-Moats,1993-04-12,
g.12mb3d8pz,people.person,Vladimir Y. Dmitriev,1940-01-18,2013-07-07
g.12mb3ytwg,people.person,Michał Hoffmann,1978,
g.12vzpv9_v,people.person,ברוך בן יצחק,1968-05-07,
g.155s44d_,people.person,應蔚民,1970-10-24,
g.155sqlby,people.person,艾怡良,1987,
g.1hb_dbp8k,people.person,Radosław Łukasiewicz,1981-06-13,
g.1hb_gh9wb,people.person,Trường Sa,1940,
g.1hc0gnfjz,people.person,Danilo Massi,1956,
g.1hl3gbfmw,people.person,Lu Zhiqiang,1952,
g.1n36gqkzj,people.person,Riccardo Petrella,1941-08-05,
g.1pwgtfbdm,people.person,Marco Paulo,1945-01-21,
g.1pznmhj37,people.person,Joaquin Nunez,1961,
g.1q5bsr_j_,people.person,Magnus Landin Jacobsen,1995-08-20,
g.1q6frytnk,people.person,Maja Savic,1993-08-14,
g.1q6ghplt9,people.person,Maria Adler,1992-05-28,
g.1q6lh6dq4,people.person,Vyacheslav Tsoy,1948-01-11,
g.1s047t3t2,people.person,선우정아,1985-05-11,
g.1s053b5gz,people.person,Silvério Pontes,1970,
g.1ylhlm300,people.person,麻倉もも,1994-06-25,
g.1yxkhh55c,people.person,Rüdiger Joppien,1946,
g.1z0sp8m80,people.person,祖麗晴,1988-05-31,
m.0100b82g,people.person,Joost van Aken,1994-05-13,
m.0100blk9,people.person,T. N. Seema,1963-06-01,
m.0100cy64,people.person,Mattia Di Vincenzo,1992-06-10,
m.0100cz0t,people.person,Caroline Still Anderson,1848-11-01,1919-06
m.0100dpsp,people.person,Erik Keedus,1990-04-27,
m.0100fzjk,people.person,艾米莉·勒科达瓦拉,1975-02-08,
m.0100jbtc,people.person,Hendrik Weerink,1936,
m.0100k_q4,people.person,Chris Beck,1990-09-04,
m.0100qw4d,people.person,Samuel Green,1796,1822-04-25
m.01015zcs,people.person,Jonatas Faro,1987-08-11,
m.0101b5_v,people.person,बेज़वाड़ा राजारत्नम्,1921,
m.0101bgn7,people.person,Yan Abramov,1977-12-04,
m.0101cw4y,people.person,Anita Albrecht,1974-07-24,
m.0101dlzk,people.person,Charles John Barrett,1814,1905
m.0101hhnh,people.person,Malin Engberg,1987,
m.0101hlkv,people.person,David R. Martin,1953-02-23,
m.0101p5js,people.person,Süheyl Uygur,1958,
m.0101r6rh,people.person,Anna S. Sobyanin,1986-10-02,
m.0101sf1n,people.person,Gabriel Bianco,1988,
m.01025xxf,people.person,Luigi Boria,1958-04-23,
m.01028232,people.person,Byron Shutt,1955-10-26,
m.0102dmh3,people.person,Frank Rowlands,1889-07-26,1975-09-06
m.0102m4kj,people.person,Bruna Anauate,1982-07-16,
m.0102r73f,people.person,Léon Gurekian,1871-04-26,1950-09-02
m.0102ylhq,people.person,Tijn Lucas,2002-06-27,
m.0102zys1,people.person,Tarja Olli,1966,
m.01032ddf,people.person,Estelle Van Coppenolle,2008-05-13,
m.01033wct,people.person,Sofia Nicole Rosolino,2011-07-16,
m.01036l2j,people.person,Mikael Norlund,1988,
m.0103955j,people.person,Rodrigo José,1995-05-15,
m.0104_ysn,people.person,Alex Schweigert,2003-06-13,
m.0104lh1c,people.person,Miguel Ángel Sánchez,1987-08-02,
m.0104qrk8,people.person,Abraham Poincheval,1972,
m.0104s6h8,people.person,Klaus Hækkerup,1943-03-24,
m.0104s7kw,people.person,Johnny Coyle,1993-04-28,
m.0104z8v2,people.deceased_person,Hugh le Despenser,1400,1401
m.01053_nq,people.person,Ron Strouse,1947,
m.010569z4,people.deceased_person,Marjorie Racine,1920-10-20,2010-04-03
m.01056nky,people.deceased_person,Helena Cortesina,1910,1984-02
m.0105j_gl,people.deceased_person,磯部浅一,1905-04-01,1937-08-19
m.0105jvlr,people.deceased_person,George Holloway,1884-04-26,1966-09-22
m.0105k_c3,people.deceased_person,Humphrey Mainprice,1882-11-27,1958-11-24
m.0105lzmq,people.person,Eoghan O’Connell,1995-08-13,
m.0105mjck,people.person,Joško Hajder,1994-01-15,
m.0105mp4h,people.person,Roy Leitch,1882,1957
m.0105mwjx,people.person,David Miramant,1955-05-22,
m.0105ndj_,people.person,Alejandra Cisneros,1995-04-18,
m.0105qz5t,people.person,Allen Simpson,1950-07-30,
m.0105w84l,people.person,Mabel Dacre,1490,1533
m.0105zpyv,people.person,Natko Stipaničev,1986,
m.01068p92,people.person,थॉमस मार्कस जॉर्ज,1977-06-01,
m.01069r1k,people.person,Agnete Qvortrup,2004-05,
m.0106bn3d,people.person,Tolga Evren,1973-12-29,
m.0107fw3z,people.person,David Leal,1983-02-14,
m.0107h96m,people.person,Alice Bissonnet,1990-02-02,
m.0107y6c2,people.person,Réka Bucsi,1988,
m.0107ztty,people.deceased_person,Veronika Kohlbach,1906-01-03,
m.01086sg5,people.person,達拉姆·圖木爾奧其爾,1921,1985
m.0108nh22,people.person,Alissa Kurri,2005,
m.010bfr2m,people.person,Dara Resnik Creasey,1980,
m.010brnxk,people.person,Charles Bonar Sirait,1971-03-19,
m.010bxt2p,people.deceased_person,William James Vahey,1949-05-07,2014-03-21
m.010byldj,people.deceased_person,Zhu Qi,1916,1974-06-10
m.010byxrg,people.person,Xu Yuan-chao,1951,
m.010d2zdb,people.person,Charles Warner,1967-07-20,
m.010d5jmm,people.person,John IV Hoeven,1991,
m.010dd9hf,people.person,杉崎 真宏,1974-08-21,
m.010f1_8r,people.person,Helen Housby,1995-01-19,
m.010f3p5b,people.person,Aleksandra Tsekalo,2008-10-31,
m.010f57bw,people.person,Clifton Alapa,1954-12-14,
m.010f5_0c,people.person,Roosa Timonen,1997-02-20,
m.010f5_qd,people.person,Francisco Ameliach,1963-06-14,
m.010f707w,people.person,Max Almy,1948,
m.010f8klf,people.person,Matteo Ceccarini,1972-04-03,
m.010f8qb8,people.person,Abraham Villon,1990-03-13,
m.010f8t7v,people.person,Robert A. Hardee,1833-05-27,1909-11-27
m.010f9ngg,people.person,Marko Jevtović,1993-07-24,
m.010fbjzk,people.person,Jos Chabert,1933,2014
m.010fbyh3,people.deceased_person,Huseyn Derya,1975-06-29,2014-03-15
m.010fchhb,people.person,François-Jean-Hyacinthe Feutrier,1785-04-03,1830-06-27
m.010fdkzj,people.deceased_person,Robert Gillespie,1901-04-28,1960-08-11
m.010ff9hk,people.person,Ken Whitehead,1955-04-11,
m.010fkshn,people.deceased_person,Ray Chatham,1924-07-20,
m.010fllyr,people.person,Wyatt Nash,1988-10-02,
m.010fln97,people.person,도희,1994-09-25,
m.010fmb9w,people.person,Geoff Brook,1943-04-12,
m.010fqpdg,people.person,Matheus Mancini,1994-09-14,
m.010fqy2t,people.person,Sorami Watanabe,2003-02-08,
m.010gds3k,people.person,İnan Temelkuran,1976-08-03,
m.010gh77c,people.person,Tim Graf,1982,
m.010gktfw,people.person,Alexander Sauerweid,1783,1844
m.010gl6vd,people.person,安东尼·金廷,1996-10-20,
m.010gnnws,people.person,Henry Alington,1837-07-25,1928-12-02
m.010gp1g3,people.deceased_person,Georges Talbourdet,1951-12-05,2011-12-05
m.010gpqjy,people.person,John Hayward,1929,2007
m.010gsvc6,people.deceased_person,Lawrence D. Steefel,1894-06-25,1976-10-28
m.010gxslr,people.deceased_person,ディアーヌ・ド・ノートルダム,1561,
m.010h0v3s,people.person,Per Damgaard Hansen,1984-03-29,
m.010h7ssq,people.person,Adam Brawer,1980-12-03,
m.010h8581,people.person,Bryce C. Campbell,1970-10-17,
m.010hm1t3,people.person,Frank O'Connor,1894-10-13,1972-04-16
m.010hm53v,people.person,김선옥,1980-09-04,
m.010hmgnw,people.person,Phillip Bruggisser,1991-08-07,
m.010hn34m,people.person,Dieter Reiter,1958-05-19,
m.010hp250,people.person,Hashem AL-ghaili,1990-08-11,
m.010hpb3w,people.deceased_person,Harriet Starr Cannon,1823-05-07,1896-03-29
m.010hpydb,people.person,Përparim Daiu,1970-04-21,
m.010hq86w,people.person,Anja Lenaers,1972-03-28,
m.010lj75v,people.person,Jill Hansen,1983-11-25,
m.010lr2sd,people.person,Antti Rinne,1962-11-03,
m.010lr901,people.person,Alexander Gschliesser,1973-05-11,
m.010lrrsh,people.person,Tasleem Uddin,1943-01-04,
m.010lrs0x,people.deceased_person,Percy G. Williams,1857-05-04,1923-07-21
m.010lt_zw,people.person,Комнен Андрић,1995-07-01,
m.010n_jyh,people.person,Suryadharma Ali,1956-09-19,
m.010ngb,people.person,Paul Wellstone,1944-07-21,2002-10-25
m.010nzmdn,people.person,Ана Мандић,1987-08-16,
m.010pf4mj,people.person,K. S. Giridharan,1949-09-16,
m.010pfcn6,people.person,Sander Sagosen,1995-09-14,
m.010pfxbt,people.deceased_person,Richard Allman,1813,1904-12-22
m.010pgs_c,people.deceased_person,Christiana Carteaux Bannister,1819,1902
m.010pj8bg,people.person,Ihor Maliar,1971-08-05,
m.010pl2xh,people.person,Aaron Barham,1988,
m.010ppjj0,people.person,Charlie Masters,1951,
m.010q4286,people.person,Pál Tóth,1952,
m.010q7hs4,people.person,Tony Goodin,1988-11-23,
m.010q7p1s,people.person,Theeban Tavarasa,1987-01-17,
m.010q925f,people.person,Rehan Riaz,1977-01-14,
m.010qcllv,people.deceased_person,James Stuart Fraser,1783-07-01,1869-08-22
m.010qcqqb,people.deceased_person,LeRoy Smallenberger,1912-11-13,2002-07-06
m.010qf6zv,people.person,Letlotlo Sesele,1988-03-23,
m.010qfdz5,people.person,Kavesh Kantasingh,1986-09-30,
m.010qg8h1,people.deceased_person,Mariano Bottino,1882-06-06,1966-03-12
m.010qgv85,people.person,Rachel Gowey,1997-10-03,
m.010qhvx0,people.person,Belle Kearney,1863-03-06,1939-02-27
m.010qk2t2,people.person,Mikhail Balakin,1961-04-20,
m.010qlz0y,people.deceased_person,Mansfield Rangi,1936,
m.010qm541,people.person,Ahana Kumar,1995,
m.010qmw2b,people.person,Aurora Bretón,1950-01-10,2014-05-27
m.010qmwdp,people.person,Rikard Grönborg,1968-06-08,
m.010qnq__,people.deceased_person,John Boteler Parker,1786-05-29,1851-03-25
m.010qp3gp,people.person,Isabella Christina Chism,2000-04-23,
m.010qrhfx,people.person,Maurice Auzat,1890,1966-03-04
m.010qstxj,people.person,Danny Sibai,1961-05-25,
m.010qtkcc,people.person,Taira no Tsunemori,1124,1185
m.010qv8dt,people.person,Samuel Carr,2014-05,
m.010r2kmm,people.person,Jayson Thiessen,1976-12-30,
m.010r37f_,people.person,Richard Zubier,1984-04-22,
m.010r3f20,people.person,Edwing Malpon,1996-03-01,
m.010r3fg_,people.person,Mark Zagunis,1993-02-05,
m.010r6lwl,people.person,Яремчук Роман Олегович,1995-11-27,
m.010r9z1k,people.person,John Goodwin,1921-05-04,
m.010rccwt,people.person,Pierre Schoeman,1994-05-07,
m.010rcv5r,people.person,Ernesto Peña,1978-10-08,
m.010rhh_m,people.person,Hindraj Divekar,1954-12-04,
m.010rk6vh,people.person,Alex Rukundo,1978-03-15,
m.010rklt3,people.person,Johann-Albrecht Wilhelm von Bülow,1899,1972
m.010rkpz1,people.person,Janusz Sus,1969-11-14,
m.010t_g9v,people.person,蒼井翔太,1987-08-11,
m.010tmdcy,people.deceased_person,Violet Lee Kray,1909-08-05,1982-08-07
m.010vcjvy,people.person,Timur Bokancha,1983-08-17,
m.010vsjns,people.person,Sébastien Bellin,1978-05-14,
m.010vsqgy,people.person,Baburao Govindrao Shirke,1918-08-01,2010-08-14
m.010vt2b5,people.person,Federica Ciciarelli,1972-09-05,
m.010vv5nd,people.person,Michał Walski,1997-02-27,
m.010vv61g,people.person,Jonny Benjamin,1987,
m.010vw_04,people.person,Yves Bashiya,1987-02-13,
m.010vxkch,people.person,Dick Russell,1922-05-11,1974-01-24
m.010w6s7p,people.person,Elly Hakami,1969-08-25,
m.010wfg4c,people.person,Felipe Arizmendi Esquivel,1940-05-01,
m.010wfgzq,people.deceased_person,Gottlieb Amstein,1906-08-06,1975-07-18
m.010wg6sp,people.person,Michael Dal Colle,1996-06-20,
m.010wgmnp,people.person,Petar Planić,1989-03-16,
m.010wj7s2,people.person,Hamish Peacock,1990-10-15,
m.010wlw9p,people.person,Sergio Vázquez García,1967-10-06,
m.010wyhwn,people.person,C.J. Hinojosa,1994-07-15,
m.010wyzzd,people.person,Cooper Harris,2012-08-02,2014-06-18
m.010wzp2d,people.person,Jamie Cooper-Hohn,1965-03-14,
m.010x0v6n,people.deceased_person,Downing Clarke,1859,1930-08-17
m.010x3322,people.person,Kristijan Potocki,1977-12-22,
m.010x4tyr,people.person,Breazy Diduck-Wilson,2004-02-05,
m.010x6g7l,people.person,Jana Kantorová-Báliková,1951,
m.010x6v0j,people.person,Edwin Beardmore,1891-01-18,1985-04-08
m.010xc1k5,people.person,Tom Moran,1987-08-12,
m.010xd9hm,people.person,José Irene Álvarez Ramos,1955-01-26,
m.010xdp16,people.person,Zivko Prendzov,1957-12-11,
m.0110fqh2,people.deceased_person,Gamal Ismail,1933-02-20,2013-12-18
m.0110gmp_,people.person,Moritz Schneider,1982,
m.0110q6jd,people.person,Pavlína Wolfová,1971-12-22,
m.0110y5wn,people.person,Carlos Aparicio,1956-07-02,
m.0110z8jk,people.person,Tony Castello,1946,2010-12-13
m.01111wt7,people.person,Franco Bertini,1965-01-22,
m.01112f5g,people.deceased_person,Jack Butterfield,1929-08-05,1979-11-16
m.01117fk2,people.deceased_person,Erna Kelm,1908-07-21,1962-06-11
m.0111d928,people.person,Babett Arens,1957-07-07,1959
m.0111fqz8,people.person,Fabio Coggiola,1968,
m.0111g5xs,people.person,Alexey Naidenov,1953-12-06,
m.0111q97d,people.person,Lacey Wildd,1968-04-23,
m.0111xx_9,people.person,Erin Corwin,1994-07-15,
m.0112hmzb,people.person,Frank Fernandes,1951-08-18,
m.0112ktj6,people.person,Krister St. Hill,1962-10-30,
m.0112qk5_,people.person,水瀨祈,1995-12-02,
m.0112ttww,people.person,Irene Aloisi,1920-11-29,1980-01-15
m.0112yl,people.deceased_person,Toshirō Mifune,1920-04-01,1997-12-24
m.01138yjr,people.deceased_person,Dragan Ocokoljic,1927-02-03,1996-09-21
m.0113jjnl,people.person,Sujit Choudhry,1970,
m.0113qr0q,people.person,Joseph Gatto,1976-06-05,
m.0113s9rv,people.person,Ryan Terry,1988-11-17,
m.0113sbv4,people.person,Luca Campani,1990-02-18,
m.0113vf92,people.person,Δημήτρης Γκίνης,1993-12-08,
m.0113vgbk,people.person,Panagiotis Vlachos,1990-03-16,
m.0113w1gv,people.person,Αντώνης Ντεντάκης,1995-03-13,
m.0113w6m_,people.person,Anker Taasti,1929-12-27,2006-02-23
m.0113wv8z,people.person,Sulejman Krpić,1991-01-01,
m.0113z5v9,people.person,Joseph Owona,1984-06-09,
m.0113zxfj,people.deceased_person,Veronica du Feu,1926,2010
m.01141bq3,people.person,Andrea Paroni,1989-10-14,
m.01141l6f,people.person,Christoffer Østergaard,1993-05-22,
m.011431bc,people.person,Mustafa Nukić,1990-12-03,
m.01143_my,people.person,Alessandro Farroni,1997,
m.01145125,people.person,Maria Jerez,1978,
m.0114bdkv,people.person,Miles Gibson,1998-05-11,
m.0114dqg1,people.person,Toma Dordea,1921-01-01,
m.0114hb3c,people.person,Valerio Conti,1993-03-30,
m.0114l986,people.person,Carl Jerrold Peterson,1936-10-31,1969-04-02
m.0114p8pb,people.person,Blanka Šrůmová,1965-08-24,
m.0114s1ng,people.person,Milan Jevtović,1993-06-13,
m.0114vl4t,people.person,Γιάννης Χαροντάκης,1995-08-07,
m.0114y337,people.person,Joe Cipriano,2001-10-03,
m.01154jf0,people.person,Eric Clerckx,1964-05-30,
m.01155tg2,people.person,Armand Svichi,1996-06-06,
m.0115b3yp,people.person,Federico Cirelli,1997-01-10,
m.0115djsv,people.person,Teruaki Ogawa,1968-08-29,
m.0115m3ph,people.person,Carlos Rodríguez,1987-02-11,
m.0115n3hd,people.deceased_person,Josef Genschieder,1915-02-04,1943-04-03
m.0115n7p7,people.person,Roger Pirotte,1910-03-31,
m.0115pdvs,people.person,Kaan Kairinen,1998-12-22,
m.0115q707,people.deceased_person,Bjørn Stiler,1911-07-24,1996-03-30
m.0115q_f6,people.deceased_person,Karl Magnussen,1915-04-21,1966-04-10
m.0115qj0r,people.person,Nedyu Rachev,1915-10-04,
m.0115s01l,people.person,Joe Gorman,1994-09-01,
m.0115wzg8,people.person,Toni von Bukovics,1882-01-13,1970-11-02
m.0115x4m8,people.person,Francisco Díaz Terez,1971-08-06,
m.01160xl_,people.person,David Brookes,1994-07-20,
m.011623tg,people.person,Sanna Nyman,1977-08-23,
m.01162d6c,people.deceased_person,Marie Nordstrom,1886-04-12,
m.0116v9z7,people.person,Danielle Knudson,1986-05-21,
m.011802yt,people.person,Wilhelm Rippe,1996,
m.01186jn0,people.person,Thorsten Schneider,1987-12-22,
m.0118y2v3,people.person,William Beaty Boyd,1923-02-03,
m.01199_j9,people.person,تاريخ استقبال المجتمع لأعمال جين أوستن,1775-12-16,1817-07-18
m.011_z4s4,people.person,Kendall Wernet,1994-06-07,2014-09-29
m.011b70tt,people.deceased_person,Stan Barnes,1900-05-01,1990-03-05
m.011c3q9y,people.person,Lena L. Loach,1881,
m.011c5syb,people.deceased_person,Bob Lacourse,1926-12-14,2013-01-31
m.011c76hw,people.deceased_person,Bert Burridge,1898-03-11,1977-12-22
m.011c7jg6,people.person,Miloš Dragojević,1989-02-03,
m.011c7phd,people.person,Brian Cook,1985-01-25,
